Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
1112,7,2013-03-17,0,0,0,0,0,0
1113,7,2013-03-17,0,0,0,0,0,0
1114,7,2013-03-17,0,0,0,0,0,0
1115,7,2013-03-17,0,0,0,0,0,0
1004,6,2013-03-16,4606,458,1,0,0,0
1005,6,2013-03-16,5355,839,1,0,0,0
1006,6,2013-03-16,5519,831,1,0,0,0
1007,6,2013-03-16,8443,1114,1,0,0,0
1008,6,2013-03-16,4413,675,1,0,0,0
1009,6,2013-03-16,2963,315,1,0,0,0
1010,6,2013-03-16,9096,914,1,0,0,0
1011,6,2013-03-16,8104,1065,1,0,0,0
1012,6,2013-03-16,6245,582,1,0,0,0
1013,6,2013-03-16,2259,267,1,0,0,0
1014,6,2013-03-16,5471,627,1,0,0,0
1015,6,2013-03-16,5391,475,1,0,0,0
1016,6,2013-03-16,4322,434,1,0,0,0
1017,6,2013-03-16,5896,861,1,0,0,0
1018,6,2013-03-16,12216,1422,1,0,0,0
1019,6,2013-03-16,9192,778,1,0,0,0
1020,6,2013-03-16,11962,1454,1,0,0,0
1021,6,2013-03-16,10185,1173,1,0,0,0
1022,6,2013-03-16,5996,753,1,0,0,0
1023,6,2013-03-16,6620,749,1,0,0,0
1024,6,2013-03-16,6825,939,1,0,0,0
1025,6,2013-03-16,6133,734,1,0,0,0
1026,6,2013-03-16,8385,1144,1,0,0,0
1027,6,2013-03-16,11881,1699,1,0,0,0
1028,6,2013-03-16,2273,310,1,0,0,0
1029,6,2013-03-16,1732,217,1,0,0,0
1030,6,2013-03-16,1096,128,1,0,0,0
1031,6,2013-03-16,4446,373,1,0,0,0
1032,6,2013-03-16,4731,497,1,0,0,0
1033,6,2013-03-16,10908,1021,1,0,0,0
1034,6,2013-03-16,2479,266,1,0,0,0
1035,6,2013-03-16,1899,231,1,0,0,0
1036,6,2013-03-16,5142,517,1,0,0,0
1037,6,2013-03-16,7659,949,1,0,0,0
1038,6,2013-03-16,5644,527,1,0,0,0
1039,6,2013-03-16,8099,1091,1,0,0,0
1040,6,2013-03-16,6499,673,1,0,0,0
1041,6,2013-03-16,6820,662,1,0,0,0
1042,6,2013-03-16,3005,414,1,0,0,0
1043,6,2013-03-16,9449,1485,1,0,0,0
1044,6,2013-03-16,6250,972,1,0,0,0
1045,6,2013-03-16,4800,539,1,0,0,0
1046,6,2013-03-16,6067,536,1,0,0,0
1047,6,2013-03-16,3749,387,1,0,0,0
1048,6,2013-03-16,5299,443,1,0,0,0
1049,6,2013-03-16,2737,515,1,0,0,0
1050,6,2013-03-16,6696,493,1,0,0,0
1051,6,2013-03-16,4648,747,1,0,0,0
1052,6,2013-03-16,5156,575,1,0,0,0
1053,6,2013-03-16,6112,758,1,0,0,0
1054,6,2013-03-16,3389,385,1,0,0,0
1055,6,2013-03-16,8137,1065,1,0,0,0
1056,6,2013-03-16,3855,367,1,0,0,0
1057,6,2013-03-16,7496,767,1,0,0,0
1058,6,2013-03-16,4543,491,1,0,0,0
1059,6,2013-03-16,7793,1082,1,0,0,0
1060,6,2013-03-16,5567,713,1,0,0,0
1061,6,2013-03-16,6854,538,1,0,0,0
1062,6,2013-03-16,5913,605,1,0,0,0
1063,6,2013-03-16,3219,409,1,0,0,0
1064,6,2013-03-16,8457,969,1,0,0,0
1065,6,2013-03-16,1968,295,1,0,0,0
1066,6,2013-03-16,10635,1041,1,0,0,0
1067,6,2013-03-16,4257,421,1,0,0,0
1068,6,2013-03-16,5237,376,1,0,0,0
1069,6,2013-03-16,3747,488,1,0,0,0
1070,6,2013-03-16,6674,946,1,0,0,0
1071,6,2013-03-16,4446,564,1,0,0,0
1072,6,2013-03-16,3874,385,1,0,0,0
1073,6,2013-03-16,6099,850,1,0,0,0
1074,6,2013-03-16,5021,598,1,0,0,0
1075,6,2013-03-16,14738,1254,1,0,0,0
1076,6,2013-03-16,2523,404,1,0,0,0
1077,6,2013-03-16,2907,358,1,0,0,0
1078,6,2013-03-16,5077,446,1,0,0,0
1079,6,2013-03-16,7149,583,1,0,0,0
1080,6,2013-03-16,9770,845,1,0,0,0
1081,6,2013-03-16,0,0,0,0,0,0
1082,6,2013-03-16,6077,994,1,0,0,0
1083,6,2013-03-16,4786,345,1,0,0,0
1084,6,2013-03-16,6503,826,1,0,0,0
1085,6,2013-03-16,5714,576,1,0,0,0
1086,6,2013-03-16,6501,724,1,0,0,0
1087,6,2013-03-16,5887,561,1,0,0,0
1088,6,2013-03-16,2913,326,1,0,0,0
1089,6,2013-03-16,10255,1080,1,0,0,0
1090,6,2013-03-16,2494,319,1,0,0,0
1091,6,2013-03-16,7206,591,1,0,0,0
1092,6,2013-03-16,13578,1303,1,0,0,0
1093,6,2013-03-16,7953,846,1,0,0,0
1094,6,2013-03-16,5619,469,1,0,0,0
1095,6,2013-03-16,2751,415,1,0,0,0
1096,6,2013-03-16,4202,503,1,0,0,0
1097,6,2013-03-16,7100,1947,1,0,0,0
1098,6,2013-03-16,2801,367,1,0,0,0
1099,6,2013-03-16,7828,984,1,0,0,0
1100,6,2013-03-16,3687,485,1,0,0,0
1101,6,2013-03-16,8476,867,1,0,0,0
1102,6,2013-03-16,7008,667,1,0,0,0
1103,6,2013-03-16,4440,364,1,0,0,0
1104,6,2013-03-16,5605,485,1,0,0,0
1105,6,2013-03-16,3321,419,1,0,0,0
1106,6,2013-03-16,2917,333,1,0,0,0
1107,6,2013-03-16,5164,655,1,0,0,0
1108,6,2013-03-16,2086,208,1,0,0,0
1109,6,2013-03-16,3623,336,1,0,0,0
1110,6,2013-03-16,2921,380,1,0,0,0
1111,6,2013-03-16,3690,296,1,0,0,0
1112,6,2013-03-16,9690,852,1,0,0,0
1113,6,2013-03-16,5677,603,1,0,0,0
1114,6,2013-03-16,22171,3371,1,0,0,0
1115,6,2013-03-16,7250,501,1,0,0,0
1004,5,2013-03-15,4718,437,1,0,0,0
1005,5,2013-03-15,5946,938,1,0,0,0
1006,5,2013-03-15,5034,758,1,0,0,0
1007,5,2013-03-15,6809,813,1,0,0,0
1008,5,2013-03-15,4364,641,1,0,0,1
1009,5,2013-03-15,3398,358,1,0,0,0
1010,5,2013-03-15,7340,767,1,0,0,0
1011,5,2013-03-15,6000,802,1,0,0,0
1012,5,2013-03-15,5118,475,1,0,0,0
1013,5,2013-03-15,3659,446,1,0,0,0
1014,5,2013-03-15,12685,1561,1,0,0,0
1015,5,2013-03-15,6144,550,1,0,0,0
1016,5,2013-03-15,5128,498,1,0,0,0
1017,5,2013-03-15,6440,998,1,0,0,0
1018,5,2013-03-15,10054,1312,1,0,0,0
1019,5,2013-03-15,8135,710,1,0,0,0
1020,5,2013-03-15,8352,1098,1,0,0,0
1021,5,2013-03-15,7565,947,1,0,0,0
1022,5,2013-03-15,5576,727,1,0,0,0
1023,5,2013-03-15,5391,638,1,0,0,0
1024,5,2013-03-15,5725,772,1,0,0,0
1025,5,2013-03-15,7107,874,1,0,0,0
1026,5,2013-03-15,9021,1282,1,0,0,0
1027,5,2013-03-15,9623,1353,1,0,0,0
1028,5,2013-03-15,3602,528,1,0,0,0
1029,5,2013-03-15,4468,723,1,0,0,0
1030,5,2013-03-15,3066,303,1,0,0,0
1031,5,2013-03-15,4131,382,1,0,0,0
1032,5,2013-03-15,8487,932,1,0,0,0
1033,5,2013-03-15,12545,1229,1,0,0,0
1034,5,2013-03-15,5200,703,1,0,0,0
1035,5,2013-03-15,4561,604,1,0,0,0
1036,5,2013-03-15,4891,492,1,0,0,0
1037,5,2013-03-15,6172,781,1,0,0,0
1038,5,2013-03-15,5714,526,1,0,0,0
1039,5,2013-03-15,5577,802,1,0,0,0
1040,5,2013-03-15,7539,843,1,0,0,0
1041,5,2013-03-15,5536,607,1,0,0,0
1042,5,2013-03-15,3432,507,1,0,0,0
1043,5,2013-03-15,7560,1239,1,0,0,0
1044,5,2013-03-15,5059,787,1,0,0,0
1045,5,2013-03-15,7663,934,1,0,0,0
1046,5,2013-03-15,7933,635,1,0,0,0
1047,5,2013-03-15,4434,531,1,0,0,0
1048,5,2013-03-15,6090,499,1,0,0,0
1049,5,2013-03-15,3671,606,1,0,0,0
1050,5,2013-03-15,6174,464,1,0,0,0
1051,5,2013-03-15,5650,854,1,0,0,0
1052,5,2013-03-15,6401,751,1,0,0,0
1053,5,2013-03-15,7013,903,1,0,0,0
1054,5,2013-03-15,5543,647,1,0,0,0
1055,5,2013-03-15,6949,936,1,0,0,0
1056,5,2013-03-15,2814,287,1,0,0,0
1057,5,2013-03-15,6478,650,1,0,0,0
1058,5,2013-03-15,6269,702,1,0,0,0
1059,5,2013-03-15,6994,1032,1,0,0,1
1060,5,2013-03-15,6614,837,1,0,0,0
1061,5,2013-03-15,5526,458,1,0,0,0
1062,5,2013-03-15,5232,553,1,0,0,0
1063,5,2013-03-15,3611,501,1,0,0,1
1064,5,2013-03-15,7761,988,1,0,0,0
1065,5,2013-03-15,3888,470,1,0,0,0
1066,5,2013-03-15,10428,1108,1,0,0,0
1067,5,2013-03-15,5692,482,1,0,0,0
1068,5,2013-03-15,3814,256,1,0,0,0
1069,5,2013-03-15,5200,674,1,0,0,0
1070,5,2013-03-15,5305,750,1,0,0,0
1071,5,2013-03-15,5519,697,1,0,0,0
1072,5,2013-03-15,5089,555,1,0,0,0
1073,5,2013-03-15,6637,935,1,0,0,0
1074,5,2013-03-15,4626,582,1,0,0,0
1075,5,2013-03-15,10399,1014,1,0,0,0
1076,5,2013-03-15,3034,516,1,0,0,0
1077,5,2013-03-15,4275,555,1,0,0,0
1078,5,2013-03-15,4537,399,1,0,0,0
1079,5,2013-03-15,8078,710,1,0,0,0
1080,5,2013-03-15,7686,730,1,0,0,0
1081,5,2013-03-15,0,0,0,0,0,0
1082,5,2013-03-15,5809,941,1,0,0,0
1083,5,2013-03-15,3972,300,1,0,0,0
1084,5,2013-03-15,6024,823,1,0,0,0
1085,5,2013-03-15,7307,768,1,0,0,0
1086,5,2013-03-15,8474,1007,1,0,0,0
1087,5,2013-03-15,6617,628,1,0,0,0
1088,5,2013-03-15,4490,506,1,0,0,0
1089,5,2013-03-15,9193,913,1,0,0,0
1090,5,2013-03-15,4490,668,1,0,0,0
1091,5,2013-03-15,7234,639,1,0,0,0
1092,5,2013-03-15,10405,1061,1,0,0,0
1093,5,2013-03-15,7771,900,1,0,0,0
1094,5,2013-03-15,3610,309,1,0,0,0
1095,5,2013-03-15,4141,625,1,0,0,0
1096,5,2013-03-15,3755,523,1,0,0,0
1097,5,2013-03-15,8886,2506,1,0,0,0
1098,5,2013-03-15,4452,692,1,0,0,0
1099,5,2013-03-15,8873,1170,1,0,0,0
1100,5,2013-03-15,5271,762,1,0,0,0
1101,5,2013-03-15,8796,963,1,0,0,0
1102,5,2013-03-15,5421,551,1,0,0,0
1103,5,2013-03-15,3972,304,1,0,0,0
1104,5,2013-03-15,4366,383,1,0,0,0
1105,5,2013-03-15,3091,369,1,0,0,0
1106,5,2013-03-15,4808,598,1,0,0,0
1107,5,2013-03-15,4545,588,1,0,0,0
1108,5,2013-03-15,4555,538,1,0,0,0
1109,5,2013-03-15,3856,387,1,0,0,0
1110,5,2013-03-15,3733,485,1,0,0,0
1111,5,2013-03-15,4778,476,1,0,0,0
1112,5,2013-03-15,9400,827,1,0,0,0
1113,5,2013-03-15,5873,694,1,0,0,0
1114,5,2013-03-15,18216,2990,1,0,0,1
1115,5,2013-03-15,5566,397,1,0,0,0
1004,4,2013-03-14,4210,389,1,0,0,0
1005,4,2013-03-14,5025,818,1,0,0,0
1006,4,2013-03-14,4236,682,1,0,0,0
1007,4,2013-03-14,5445,678,1,0,0,0
1008,4,2013-03-14,3682,606,1,0,0,1
1009,4,2013-03-14,3899,403,1,0,0,0
1010,4,2013-03-14,6127,605,1,0,0,0
1011,4,2013-03-14,5982,809,1,0,0,0
1012,4,2013-03-14,4510,433,1,0,0,0
1013,4,2013-03-14,2932,395,1,0,0,0
1014,4,2013-03-14,10610,1268,1,0,0,0
1015,4,2013-03-14,4761,410,1,0,0,0
1016,4,2013-03-14,4177,452,1,0,0,0
1017,4,2013-03-14,6449,1046,1,0,0,0
1018,4,2013-03-14,8793,1123,1,0,0,0
1019,4,2013-03-14,6896,638,1,0,0,0
1020,4,2013-03-14,6811,894,1,0,0,0
1021,4,2013-03-14,6740,880,1,0,0,0
1022,4,2013-03-14,5301,659,1,0,0,0
1023,4,2013-03-14,4372,562,1,0,0,0
1024,4,2013-03-14,4717,694,1,0,0,0
1025,4,2013-03-14,6399,794,1,0,0,0
1026,4,2013-03-14,6882,952,1,0,0,0
1027,4,2013-03-14,9846,1427,1,0,0,0
1028,4,2013-03-14,2825,432,1,0,0,0
1029,4,2013-03-14,5108,779,1,0,0,0
1030,4,2013-03-14,2657,289,1,0,0,0
1031,4,2013-03-14,3197,335,1,0,0,0
1032,4,2013-03-14,7649,878,1,0,0,0
1033,4,2013-03-14,11699,1221,1,0,0,0
1034,4,2013-03-14,5454,766,1,0,0,0
1035,4,2013-03-14,4117,597,1,0,0,0
1036,4,2013-03-14,3729,394,1,0,0,0
1037,4,2013-03-14,5954,828,1,0,0,0
1038,4,2013-03-14,4529,418,1,0,0,0
1039,4,2013-03-14,5001,748,1,0,0,0
1040,4,2013-03-14,7161,831,1,0,0,0
1041,4,2013-03-14,4421,513,1,0,0,0
1042,4,2013-03-14,3163,534,1,0,0,0
1043,4,2013-03-14,5931,927,1,0,0,0
1044,4,2013-03-14,5181,732,1,0,0,0
1045,4,2013-03-14,6876,925,1,0,0,0
1046,4,2013-03-14,6052,511,1,0,0,0
1047,4,2013-03-14,3703,443,1,0,0,0
1048,4,2013-03-14,4842,439,1,0,0,0
1049,4,2013-03-14,2993,571,1,0,0,0
1050,4,2013-03-14,5218,414,1,0,0,0
1051,4,2013-03-14,5554,856,1,0,0,0
1052,4,2013-03-14,5621,727,1,0,0,0
1053,4,2013-03-14,6747,829,1,0,0,0
1054,4,2013-03-14,5315,638,1,0,0,0
1055,4,2013-03-14,5924,827,1,0,0,0
1056,4,2013-03-14,3042,301,1,0,0,0
1057,4,2013-03-14,6090,672,1,0,0,0
1058,4,2013-03-14,4898,545,1,0,0,0
1059,4,2013-03-14,5468,940,1,0,0,1
1060,4,2013-03-14,5908,799,1,0,0,0
1061,4,2013-03-14,5630,421,1,0,0,0
1062,4,2013-03-14,4851,525,1,0,0,0
1063,4,2013-03-14,3122,446,1,0,0,1
1064,4,2013-03-14,6813,849,1,0,0,0
1065,4,2013-03-14,2973,412,1,0,0,0
1066,4,2013-03-14,9165,1027,1,0,0,0
1067,4,2013-03-14,4382,404,1,0,0,0
1068,4,2013-03-14,3534,242,1,0,0,0
1069,4,2013-03-14,5299,747,1,0,0,0
1070,4,2013-03-14,4850,698,1,0,0,0
1071,4,2013-03-14,5007,673,1,0,0,0
1072,4,2013-03-14,5538,609,1,0,0,0
1073,4,2013-03-14,5186,774,1,0,0,0
1074,4,2013-03-14,3548,481,1,0,0,0
1075,4,2013-03-14,9904,986,1,0,0,0
1076,4,2013-03-14,2710,470,1,0,0,0
1077,4,2013-03-14,3764,450,1,0,0,0
1078,4,2013-03-14,4639,412,1,0,0,0
1079,4,2013-03-14,7483,628,1,0,0,0
1080,4,2013-03-14,7787,721,1,0,0,0
1081,4,2013-03-14,0,0,0,0,0,0
1082,4,2013-03-14,6425,1027,1,0,0,0
1083,4,2013-03-14,3965,285,1,0,0,0
1084,4,2013-03-14,5314,734,1,0,0,0
1085,4,2013-03-14,6234,678,1,0,0,0
1086,4,2013-03-14,7559,868,1,0,0,0
1087,4,2013-03-14,4917,527,1,0,0,0
1088,4,2013-03-14,4532,518,1,0,0,0
1089,4,2013-03-14,8288,891,1,0,0,0
1090,4,2013-03-14,5290,702,1,0,0,0
1091,4,2013-03-14,6449,584,1,0,0,0
1092,4,2013-03-14,10333,1064,1,0,0,0
1093,4,2013-03-14,7427,835,1,0,0,0
1094,4,2013-03-14,2925,252,1,0,0,0
1095,4,2013-03-14,3426,558,1,0,0,0
1096,4,2013-03-14,4155,533,1,0,0,0
1097,4,2013-03-14,8978,2432,1,0,0,0
1098,4,2013-03-14,4243,659,1,0,0,0
1099,4,2013-03-14,7845,971,1,0,0,0
1100,4,2013-03-14,4020,582,1,0,0,0
1101,4,2013-03-14,8341,907,1,0,0,0
1102,4,2013-03-14,5647,607,1,0,0,0
1103,4,2013-03-14,3059,266,1,0,0,0
1104,4,2013-03-14,3461,333,1,0,0,0
1105,4,2013-03-14,2395,321,1,0,0,0
1106,4,2013-03-14,4069,553,1,0,0,0
1107,4,2013-03-14,4373,576,1,0,0,0
1108,4,2013-03-14,5062,592,1,0,0,0
1109,4,2013-03-14,3620,368,1,0,0,0
1110,4,2013-03-14,3595,466,1,0,0,0
1111,4,2013-03-14,4805,435,1,0,0,0
1112,4,2013-03-14,8583,751,1,0,0,0
1113,4,2013-03-14,6078,789,1,0,0,0
1114,4,2013-03-14,17239,2767,1,0,0,1
1115,4,2013-03-14,4828,384,1,0,0,0
1004,3,2013-03-13,3622,383,1,0,0,0
1005,3,2013-03-13,5142,877,1,0,0,0
1006,3,2013-03-13,4119,702,1,0,0,0
1007,3,2013-03-13,5376,680,1,0,0,0
1008,3,2013-03-13,3619,587,1,0,0,1
1009,3,2013-03-13,3694,389,1,0,0,0
1010,3,2013-03-13,6573,668,1,0,0,0
1011,3,2013-03-13,5483,751,1,0,0,0
1012,3,2013-03-13,4239,389,1,0,0,0
1013,3,2013-03-13,3374,455,1,0,0,0
1014,3,2013-03-13,10505,1272,1,0,0,0
1015,3,2013-03-13,4794,399,1,0,0,0
1016,3,2013-03-13,4078,424,1,0,0,0
1017,3,2013-03-13,5781,903,1,0,0,0
1018,3,2013-03-13,9359,1242,1,0,0,0
1019,3,2013-03-13,6313,566,1,0,0,0
1020,3,2013-03-13,7134,1009,1,0,0,0
1021,3,2013-03-13,7008,904,1,0,0,0
1022,3,2013-03-13,5262,661,1,0,0,0
1023,3,2013-03-13,4094,468,1,0,0,0
1024,3,2013-03-13,4761,658,1,0,0,0
1025,3,2013-03-13,5463,713,1,0,0,0
1026,3,2013-03-13,7156,1018,1,0,0,0
1027,3,2013-03-13,9432,1228,1,0,0,0
1028,3,2013-03-13,2901,415,1,0,0,0
1029,3,2013-03-13,5119,824,1,0,0,0
1030,3,2013-03-13,2523,281,1,0,0,0
1031,3,2013-03-13,3624,353,1,0,0,0
1032,3,2013-03-13,6780,839,1,0,0,0
1033,3,2013-03-13,11575,1180,1,0,0,0
1034,3,2013-03-13,4673,622,1,0,0,0
1035,3,2013-03-13,3435,480,1,0,0,0
1036,3,2013-03-13,4062,400,1,0,0,0
1037,3,2013-03-13,5438,755,1,0,0,0
1038,3,2013-03-13,3952,377,1,0,0,0
1039,3,2013-03-13,6020,919,1,0,0,0
1040,3,2013-03-13,6022,739,1,0,0,0
1041,3,2013-03-13,4611,537,1,0,0,0
1042,3,2013-03-13,3053,442,1,0,0,0
1043,3,2013-03-13,6499,985,1,0,0,0
1044,3,2013-03-13,4480,728,1,0,0,0
1045,3,2013-03-13,5474,692,1,0,0,0
1046,3,2013-03-13,6162,537,1,0,0,0
1047,3,2013-03-13,3468,449,1,0,0,0
1048,3,2013-03-13,4752,402,1,0,0,0
1049,3,2013-03-13,2937,539,1,0,0,0
1050,3,2013-03-13,5828,438,1,0,0,0
1051,3,2013-03-13,5028,888,1,0,0,0
1052,3,2013-03-13,6234,713,1,0,0,0
1053,3,2013-03-13,6464,848,1,0,0,0
1054,3,2013-03-13,4666,549,1,0,0,0
1055,3,2013-03-13,6222,871,1,0,0,0
1056,3,2013-03-13,2505,264,1,0,0,0
1057,3,2013-03-13,4461,490,1,0,0,0
1058,3,2013-03-13,4955,575,1,0,0,0
1059,3,2013-03-13,5589,873,1,0,0,1
1060,3,2013-03-13,5490,809,1,0,0,0
1061,3,2013-03-13,4676,387,1,0,0,0
1062,3,2013-03-13,3795,452,1,0,0,0
1063,3,2013-03-13,3082,444,1,0,0,1
1064,3,2013-03-13,7323,915,1,0,0,0
1065,3,2013-03-13,3006,413,1,0,0,0
1066,3,2013-03-13,10060,1051,1,0,0,0
1067,3,2013-03-13,4608,406,1,0,0,0
1068,3,2013-03-13,3093,234,1,0,0,0
1069,3,2013-03-13,6201,915,1,0,0,0
1070,3,2013-03-13,4847,690,1,0,0,0
1071,3,2013-03-13,4944,672,1,0,0,0
1072,3,2013-03-13,6436,687,1,0,0,0
1073,3,2013-03-13,5879,890,1,0,0,0
1074,3,2013-03-13,2999,376,1,0,0,0
1075,3,2013-03-13,10646,1059,1,0,0,0
1076,3,2013-03-13,2891,458,1,0,0,0
1077,3,2013-03-13,4005,495,1,0,0,0
1078,3,2013-03-13,4784,408,1,0,0,0
1079,3,2013-03-13,5915,522,1,0,0,0
1080,3,2013-03-13,8576,700,1,0,0,0
1081,3,2013-03-13,0,0,0,0,0,0
1082,3,2013-03-13,4764,828,1,0,0,0
1083,3,2013-03-13,3786,278,1,0,0,0
1084,3,2013-03-13,5304,708,1,0,0,0
1085,3,2013-03-13,5661,695,1,0,0,0
1086,3,2013-03-13,6427,800,1,0,0,0
1087,3,2013-03-13,4390,458,1,0,0,0
1088,3,2013-03-13,4451,466,1,0,0,0
1089,3,2013-03-13,7515,792,1,0,0,0
1090,3,2013-03-13,4553,687,1,0,0,0
1091,3,2013-03-13,5411,512,1,0,0,0
1092,3,2013-03-13,9550,1052,1,0,0,0
1093,3,2013-03-13,5459,612,1,0,0,0
1094,3,2013-03-13,3205,250,1,0,0,0
1095,3,2013-03-13,3977,614,1,0,0,0
1096,3,2013-03-13,4133,523,1,0,0,0
1097,3,2013-03-13,8572,2340,1,0,0,0
1098,3,2013-03-13,4179,668,1,0,0,0
1099,3,2013-03-13,7445,915,1,0,0,0
1100,3,2013-03-13,4693,662,1,0,0,0
1101,3,2013-03-13,7946,826,1,0,0,0
1102,3,2013-03-13,5150,573,1,0,0,0
1103,3,2013-03-13,3143,268,1,0,0,0
1104,3,2013-03-13,3420,314,1,0,0,0
1105,3,2013-03-13,2555,321,1,0,0,0
1106,3,2013-03-13,3993,497,1,0,0,0
1107,3,2013-03-13,4184,531,1,0,0,0
1108,3,2013-03-13,3857,457,1,0,0,0
1109,3,2013-03-13,3551,377,1,0,0,0
1110,3,2013-03-13,3487,476,1,0,0,0
1111,3,2013-03-13,4633,408,1,0,0,0
1112,3,2013-03-13,8821,789,1,0,0,0
1113,3,2013-03-13,5177,617,1,0,0,0
1114,3,2013-03-13,15837,2539,1,0,0,1
1115,3,2013-03-13,4790,313,1,0,0,0
1004,2,2013-03-12,3252,303,1,0,0,0
1005,2,2013-03-12,5125,876,1,0,0,0
1006,2,2013-03-12,3825,628,1,0,0,0
1007,2,2013-03-12,4301,563,1,0,0,0
1008,2,2013-03-12,3510,563,1,0,0,1
1009,2,2013-03-12,3810,430,1,0,0,0
1010,2,2013-03-12,5647,566,1,0,0,0
1011,2,2013-03-12,4008,595,1,0,0,0
1012,2,2013-03-12,4565,395,1,0,0,0
1013,2,2013-03-12,3029,363,1,0,0,0
1014,2,2013-03-12,8201,1046,1,0,0,0
1015,2,2013-03-12,3069,288,1,0,0,0
1016,2,2013-03-12,3240,335,1,0,0,0
1017,2,2013-03-12,6413,1025,1,0,0,0
1018,2,2013-03-12,9140,1147,1,0,0,0
1019,2,2013-03-12,6611,611,1,0,0,0
1020,2,2013-03-12,5084,643,1,0,0,0
1021,2,2013-03-12,6626,888,1,0,0,0
1022,2,2013-03-12,4380,583,1,0,0,0
1023,2,2013-03-12,3883,467,1,0,0,0
1024,2,2013-03-12,4594,648,1,0,0,0
1025,2,2013-03-12,4559,606,1,0,0,0
1026,2,2013-03-12,6338,893,1,0,0,0
1027,2,2013-03-12,10144,1397,1,0,0,0
1028,2,2013-03-12,2584,388,1,0,0,0
1029,2,2013-03-12,5168,850,1,0,0,0
1030,2,2013-03-12,2855,316,1,0,0,0
1031,2,2013-03-12,2753,264,1,0,0,0
1032,2,2013-03-12,6971,833,1,0,0,0
1033,2,2013-03-12,11471,1173,1,0,0,0
1034,2,2013-03-12,5345,752,1,0,0,0
1035,2,2013-03-12,3565,503,1,0,0,0
1036,2,2013-03-12,2271,266,1,0,0,0
1037,2,2013-03-12,4763,660,1,0,0,0
1038,2,2013-03-12,4254,407,1,0,0,0
1039,2,2013-03-12,3754,576,1,0,0,0
1040,2,2013-03-12,4493,590,1,0,0,0
1041,2,2013-03-12,4723,615,1,0,0,0
1042,2,2013-03-12,2914,448,1,0,0,0
1043,2,2013-03-12,6257,939,1,0,0,0
1044,2,2013-03-12,5119,726,1,0,0,0
1045,2,2013-03-12,6543,855,1,0,0,0
1046,2,2013-03-12,4557,403,1,0,0,0
1047,2,2013-03-12,1942,272,1,0,0,0
1048,2,2013-03-12,4726,394,1,0,0,0
1049,2,2013-03-12,3511,619,1,0,0,0
1050,2,2013-03-12,3775,282,1,0,0,0
1051,2,2013-03-12,5795,896,1,0,0,0
1052,2,2013-03-12,4820,648,1,0,0,0
1053,2,2013-03-12,7135,885,1,0,0,0
1054,2,2013-03-12,5259,641,1,0,0,0
1055,2,2013-03-12,5658,825,1,0,0,0
1056,2,2013-03-12,2783,260,1,0,0,0
1057,2,2013-03-12,4588,517,1,0,0,0
1058,2,2013-03-12,4759,521,1,0,0,0
1059,2,2013-03-12,5732,920,1,0,0,1
1060,2,2013-03-12,5306,678,1,0,0,0
1061,2,2013-03-12,4696,411,1,0,0,0
1062,2,2013-03-12,2141,255,1,0,0,0
1063,2,2013-03-12,3193,432,1,0,0,1
1064,2,2013-03-12,6335,800,1,0,0,0
1065,2,2013-03-12,3339,459,1,0,0,0
1066,2,2013-03-12,8030,876,1,0,0,0
1067,2,2013-03-12,4316,395,1,0,0,0
1068,2,2013-03-12,3225,233,1,0,0,0
1069,2,2013-03-12,4466,643,1,0,0,0
1070,2,2013-03-12,5132,746,1,0,0,0
1071,2,2013-03-12,5722,748,1,0,0,0
1072,2,2013-03-12,5179,558,1,0,0,0
1073,2,2013-03-12,5883,855,1,0,0,0
1074,2,2013-03-12,2910,365,1,0,0,0
1075,2,2013-03-12,9498,940,1,0,0,0
1076,2,2013-03-12,2897,420,1,0,0,0
1077,2,2013-03-12,2364,309,1,0,0,0
1078,2,2013-03-12,4621,383,1,0,0,0
1079,2,2013-03-12,4133,365,1,0,0,0
1080,2,2013-03-12,11190,768,1,0,0,0
1081,2,2013-03-12,0,0,0,0,0,0
1082,2,2013-03-12,5631,957,1,0,0,0
1083,2,2013-03-12,2079,142,1,0,0,0
1084,2,2013-03-12,3581,486,1,0,0,0
1085,2,2013-03-12,5830,704,1,0,0,0
1086,2,2013-03-12,4261,523,1,0,0,0
1087,2,2013-03-12,5822,558,1,0,0,0
1088,2,2013-03-12,2703,357,1,0,0,0
1089,2,2013-03-12,3994,468,1,0,0,0
1090,2,2013-03-12,4751,708,1,0,0,0
1091,2,2013-03-12,5602,557,1,0,0,0
1092,2,2013-03-12,10018,1075,1,0,0,0
1093,2,2013-03-12,5914,631,1,0,0,0
1094,2,2013-03-12,3279,298,1,0,0,0
1095,2,2013-03-12,2977,516,1,0,0,0
1096,2,2013-03-12,3754,458,1,0,0,0
1097,2,2013-03-12,8452,2323,1,0,0,0
1098,2,2013-03-12,3990,647,1,0,0,0
1099,2,2013-03-12,8085,1028,1,0,0,0
1100,2,2013-03-12,2869,483,1,0,0,0
1101,2,2013-03-12,6939,836,1,0,0,0
1102,2,2013-03-12,6622,743,1,0,0,0
1103,2,2013-03-12,2053,167,1,0,0,0
1104,2,2013-03-12,3435,330,1,0,0,0
1105,2,2013-03-12,2344,282,1,0,0,0
1106,2,2013-03-12,4607,575,1,0,0,0
1107,2,2013-03-12,4339,532,1,0,0,0
